seed	community	size	black	black_proportions	death	death_proportions	doom	doom_proportions	electronic	electronic_proportions	experimental	experimental_proportions	folk	folk_proportions	gothic	gothic_proportions	grindcore	grindcore_proportions	groove	groove_proportions	heavy	heavy_proportions	metalcore	metalcore_proportions	power	power_proportions	progressive	progressive_proportions	speed	speed_proportions	symphonic	symphonic_proportions	thrash	thrash_proportions	0-24	25-49	50-74	75-99	100-124	125-149	150-174	175-199	200-224	225-249	250-274	275-299	300-324	325-349	350-374	375-399	400-424	425-449	450-474	475-499	500-524	525-549	country_Brazil	country_Canada	country_Czechia	country_United States	country_Italy	country_Poland	country_Finland	country_Türkiye	country_Russia	country_Australia	country_Mexico	country_Belarus	country_Thailand	country_Japan	country_France	country_Germany	country_Netherlands	country_United Kingdom	country_Ukraine	country_Norway	country_Spain	country_Indonesia	country_Bosnia and Herzegovina	country_Malaysia	country_India	country_Bolivia	country_Hungary	country_Slovakia	country_Ecuador	country_Colombia	country_Sweden	country_Bulgaria	country_Portugal	country_Croatia	country_Sri Lanka	country_Singapore	country_Austria	country_Chile	country_Greece	country_Switzerland	country_Cuba	country_Guatemala	country_Ireland	country_Qatar	country_Panama	country_Iran	country_Armenia	country_Syria	country_Argentina	country_Morocco	country_Venezuela	country_Malta	country_Bangladesh	country_China	country_Iceland	country_Uzbekistan	country_El Salvador	country_Philippines	country_Moldova	country_Belgium	country_Romania	country_South Africa	country_Costa Rica	country_Denmark	country_Peru	country_Nicaragua	country_New Zealand	country_Serbia	country_Puerto Rico	country_Israel	country_Georgia	country_Kenya	country_Paraguay	country_Maldives	country_Latvia	country_Pakistan	country_North Macedonia	country_Kazakhstan	country_Lithuania	country_Honduras	country_Korea, South	country_Estonia	country_Luxembourg	country_Slovenia	country_Vietnam	country_Lebanon	country_Saudi Arabia	country_Iraq	country_Uruguay	country_Dominican Republic	country_Brunei	country_Taiwan	country_Trinidad and Tobago	country_Cyprus	country_Nepal	country_Oman	country_Cambodia	country_Jordan	country_Hong Kong	country_Saint Pierre and Miquelon	country_Tunisia	country_Algeria	country_Mongolia	country_United Arab Emirates	country_Belize	country_Bahrain	country_Montenegro	country_Jamaica	country_Albania	country_Egypt	country_Guyana	country_Myanmar	country_Barbados	country_Kyrgyzstan	country_Gibraltar	country_Guernsey	country_Mozambique	country_Andorra	country_Tajikistan	country_Libya	country_Turkmenistan	country_Azerbaijan	country_Monaco	country_Madagascar	country_Laos	country_Faroe Islands	country_Åland Islands	country_Angola	country_Guam	country_Kuwait	country_Greenland	country_Ethiopia	country_Jersey	country_Reunion	country_Svalbard	country_Curaçao	country_Liechtenstein	country_French Polynesia	country_Palestine	country_Aruba	country_San Marino	country_Falkland Islands	country_Suriname	country_New Caledonia	country_Botswana	country_Mauritius	country_Namibia	country_East Timor	country_Zimbabwe	country_Afghanistan	country_Guadeloupe	country_Uganda	country_French Guiana	country_Isle of Man	country_Malawi	country_Zambia	max_degree_id	max_degree_name	max_degree_cluster	average_degree	endbranch_count	assortativity	clustering	density
657	20	2048	352.0	0.17	779.0	0.38	352.0	0.17	13.0	0.01	17.0	0.01	15.0	0.01	14.0	0.01	125.0	0.06	88.0	0.04	300.0	0.15	189.0	0.09	154.0	0.08	128.0	0.06	48.0	0.02	12.0	0.01	433.0	0.21	1950	87	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	29	2	1745	1	6	0	0	0	2	0	0	0	10	9	14	1	61	0	23	0	0	0	0	0	0	0	0	0	0	24	55	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	4	0	7	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	592	Nunslaughter	88	7.45	246	0.28895062103471303	0.5711990033049383	0.0036400448827552515
657	21	2033	152.0	0.07	461.0	0.23	82.0	0.04	14.0	0.01	16.0	0.01	25.0	0.01	43.0	0.02	73.0	0.04	46.0	0.02	646.0	0.32	210.0	0.1	489.0	0.24	92.0	0.05	78.0	0.04	99.0	0.05	358.0	0.18	1984	47	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	27	0	0	1	0	0	2	0	0	3	1763	28	0	0	20	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2039	Concerto Moon	53	6.42	278	0.17214066379222454	0.4545635534431887	0.0031585144331134703
657	22	1992	640.0	0.32	681.0	0.34	237.0	0.12	17.0	0.01	25.0	0.01	50.0	0.03	82.0	0.04	51.0	0.03	69.0	0.03	250.0	0.13	213.0	0.11	73.0	0.04	132.0	0.07	42.0	0.02	72.0	0.04	360.0	0.18	1846	91	51	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	84	2	0	2	0	3	1	41	0	0	0	65	84	47	35	0	2	0	0	0	0	0	1	0	0	0	0	19	3	3	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	6	0	0	0	0	0	3	0	0	0	3	1158	359	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3540381712	Clouds	99	9.06	222	0.6033500502567226	0.5090410343356208	0.004548076787309963
657	23	1992	606.0	0.3	577.0	0.29	199.0	0.1	15.0	0.01	25.0	0.01	25.0	0.01	78.0	0.04	52.0	0.03	78.0	0.04	377.0	0.19	97.0	0.05	209.0	0.1	188.0	0.09	45.0	0.02	81.0	0.04	337.0	0.17	1753	175	50	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	2	25	2	9	3	0	12	2	3	0	0	0	0	30	1	23	0	2	1	0	0	0	0	0	0	0	0	0	6	2	0	0	0	1	0	1	1784	2	0	0	1	0	0	0	0	0	1	1	0	2	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3540374837	Warhammer	102	11.42	210	0.39286197662148786	0.5241377593135045	0.005736658336006003
657	24	1985	515.0	0.26	762.0	0.38	177.0	0.09	28.0	0.01	38.0	0.02	64.0	0.03	72.0	0.04	143.0	0.07	66.0	0.03	309.0	0.16	123.0	0.06	119.0	0.06	91.0	0.05	39.0	0.02	66.0	0.03	348.0	0.18	1939	45	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1338	0	1	2	0	13	49	6	0	0	0	0	1	9	0	37	0	2	0	0	0	0	0	0	2	448	0	0	5	0	7	2	0	0	1	0	0	16	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	976	Maniac Butcher	60	6.8	252	0.3241936627079955	0.45698346455970107	0.0034279271959047697
657	25	1960	947.0	0.48	511.0	0.26	222.0	0.11	51.0	0.03	58.0	0.03	95.0	0.05	60.0	0.03	27.0	0.01	62.0	0.03	175.0	0.09	100.0	0.05	68.0	0.03	159.0	0.08	22.0	0.01	78.0	0.04	298.0	0.15	1778	141	31	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	50	6	5	3	0	11	2	2	1	0	1	63	34	9	45	0	1555	12	0	0	0	0	0	5	0	0	0	58	0	1	0	0	0	0	0	1	2	0	0	17	0	0	2	0	0	19	0	0	4	0	2	10	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122712	Den Saakaldte	118	10.61	169	0.1989115801981768	0.5731072464800747	0.005417695408944588
657	26	1910	476.0	0.25	852.0	0.45	285.0	0.15	14.0	0.01	18.0	0.01	23.0	0.01	21.0	0.01	116.0	0.06	112.0	0.06	172.0	0.09	218.0	0.11	75.0	0.04	199.0	0.1	29.0	0.02	39.0	0.02	349.0	0.18	1884	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	0	1522	1	3	0	0	0	0	0	0	0	0	0	2	1	5	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	118	0	0	0	1	0	0	3	0	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	114019	Blessed Offal	39	6.05	263	0.311530859794801	0.5292480938275737	0.0031709812160090394
657	27	1547	174.0	0.11	386.0	0.25	535.0	0.35	12.0	0.01	16.0	0.01	19.0	0.01	12.0	0.01	62.0	0.04	75.0	0.05	267.0	0.17	80.0	0.05	94.0	0.06	137.0	0.09	28.0	0.02	8.0	0.01	343.0	0.22	1507	37	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	16	0	1376	5	0	0	0	0	0	0	0	0	7	11	3	0	4	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	443	Pentagram	75	6.41	214	0.3181828350966673	0.5441812834421347	0.004148579523360742
657	28	1489	350.0	0.24	906.0	0.61	42.0	0.03	6.0	0.0	8.0	0.01	19.0	0.01	39.0	0.03	143.0	0.1	24.0	0.02	42.0	0.03	123.0	0.08	25.0	0.02	39.0	0.03	15.0	0.01	36.0	0.02	131.0	0.09	1465	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	27	0	1	1	0	0	2	0	0	157	4	0	1	0	3	0	3	17	1133	0	0	0	0	0	0	0	0	26	0	0	0	36	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87212	Digging Up	37	6.02	240	0.28114733940756365	0.48117378946600137	0.004047603573156553
657	29	1295	488.0	0.38	529.0	0.41	148.0	0.11	4.0	0.0	8.0	0.01	15.0	0.01	16.0	0.01	71.0	0.05	58.0	0.04	101.0	0.08	90.0	0.07	54.0	0.04	51.0	0.04	27.0	0.02	39.0	0.03	231.0	0.18	1241	49	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	1	926	0	0	0	0	0	0	286	0	0	0	0	7	8	7	1	0	0	0	0	0	0	0	0	0	1	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4297	Morbosidad	74	7.03	172	0.3974353238125215	0.5654755391820816	0.0054304691089853375
657	30	1274	399.0	0.31	494.0	0.39	157.0	0.12	15.0	0.01	7.0	0.01	23.0	0.02	90.0	0.07	55.0	0.04	55.0	0.04	125.0	0.1	75.0	0.06	41.0	0.03	100.0	0.08	19.0	0.01	50.0	0.04	251.0	0.2	1112	137	20	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0	20	0	0	2	0	0	0	2	0	0	0	4	3	0	15	2	0	28	0	0	0	1	0	0	0	0	0	3	0	1141	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1138	Corpus Christii	112	10.73	127	0.30563395630880463	0.5388728887033213	0.008432595347644165
657	31	1259	462.0	0.37	348.0	0.28	109.0	0.09	9.0	0.01	20.0	0.02	31.0	0.02	31.0	0.02	47.0	0.04	63.0	0.05	162.0	0.13	79.0	0.06	64.0	0.05	96.0	0.08	39.0	0.03	37.0	0.03	248.0	0.2	1105	143	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	2	10	1	7	0	0	1	9	1	0	0	0	0	17	105	15	0	8	3	0	129	0	0	0	3	0	0	0	3	0	0	454	0	0	0	0	3	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	424	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3540380581	Void Prayer	75	10.33	137	0.4995504821905884	0.5509981059994898	0.008214306910751335
657	32	1103	273.0	0.25	335.0	0.3	116.0	0.11	16.0	0.01	18.0	0.02	38.0	0.03	56.0	0.05	26.0	0.02	60.0	0.05	171.0	0.16	111.0	0.1	73.0	0.07	87.0	0.08	20.0	0.02	43.0	0.04	196.0	0.18	1039	62	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	5	0	0	1	1	0	0	0	0	3	17	10	5	0	0	0	0	0	0	0	0	1022	7	0	0	0	0	0	1	0	0	2	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3540359697	The Konstellation	53	7.57	131	0.34928397711791237	0.4921214697712513	0.006869567077414674
657	33	1085	334.0	0.31	471.0	0.43	136.0	0.13	6.0	0.01	6.0	0.01	24.0	0.02	16.0	0.01	27.0	0.02	63.0	0.06	106.0	0.1	72.0	0.07	23.0	0.02	62.0	0.06	14.0	0.01	18.0	0.02	185.0	0.17	998	72	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	47	11	4	0	2	0	1	4	0	0	0	72	0	0	14	0	10	18	0	0	0	0	0	0	0	0	0	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	842	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2864	Panzerchrist	95	9.35	94	0.35969549055162575	0.5732806107932035	0.008623123097590423
657	34	931	294.0	0.32	347.0	0.37	80.0	0.09	4.0	0.0	3.0	0.0	25.0	0.03	12.0	0.01	34.0	0.04	17.0	0.02	140.0	0.15	28.0	0.03	47.0	0.05	29.0	0.03	13.0	0.01	19.0	0.02	236.0	0.25	864	61	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	16	0	14	0	0	0	0	0	0	0	0	0	0	9	1	1	5	0	0	10	0	0	0	0	224	0	0	2	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	14	0	3	0	0	0	0	0	8	0	0	0	0	0	0	0	604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6506	Black Angel	90	8.98	98	0.2711862360771541	0.5041001825228971	0.009653165170991997
657	35	875	209.0	0.24	298.0	0.34	83.0	0.09	7.0	0.01	6.0	0.01	24.0	0.03	30.0	0.03	23.0	0.03	45.0	0.05	125.0	0.14	92.0	0.11	41.0	0.05	80.0	0.09	13.0	0.01	31.0	0.04	214.0	0.24	860	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	8	0	0	0	0	3	0	0	0	0	0	54	1	6	0	0	21	0	0	0	0	0	0	1	0	0	6	358	2	0	0	0	6	0	5	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26248	Vrani Volosa	35	5.88	124	0.4874847692193642	0.49948061551733053	0.006723765936580582
657	36	805	338.0	0.42	270.0	0.34	74.0	0.09	2.0	0.0	7.0	0.01	28.0	0.03	22.0	0.03	27.0	0.03	22.0	0.03	64.0	0.08	42.0	0.05	28.0	0.03	43.0	0.05	2.0	0.0	16.0	0.02	124.0	0.15	739	64	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	40	5	1	2	457	19	4	7	0	0	0	3	185	1	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	6	0	4	14	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	10	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3540303095	Cancer of the Larynx	59	7.87	109	0.5071165500917888	0.5472890551150099	0.00978647136985878
657	37	765	249.0	0.33	398.0	0.52	28.0	0.04	4.0	0.01	5.0	0.01	18.0	0.02	8.0	0.01	59.0	0.08	20.0	0.03	57.0	0.07	26.0	0.03	18.0	0.02	31.0	0.04	10.0	0.01	12.0	0.02	166.0	0.22	752	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	3	0	1	0	0	0	1	0	0	8	0	0	6	1	2	0	0	0	2	0	441	0	0	0	0	0	0	2	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	16	0	0	0	0	1	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3441	As Sahar	47	6.18	95	0.34479261532379885	0.5038722778343689	0.00808609656777196
657	38	760	326.0	0.43	237.0	0.31	45.0	0.06	2.0	0.0	6.0	0.01	12.0	0.02	10.0	0.01	30.0	0.04	24.0	0.03	103.0	0.14	44.0	0.06	34.0	0.04	18.0	0.02	27.0	0.04	9.0	0.01	158.0	0.21	717	40	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	15	11	1	0	0	1	0	1	0	0	9	6	23	0	15	0	0	40	0	0	0	0	0	0	0	506	5	24	0	0	0	0	0	11	14	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3540492556	Abnue	59	8.69	82	0.4203420984445152	0.5881444755753864	0.011455516261008252
657	39	695	338.0	0.49	314.0	0.45	78.0	0.11	6.0	0.01	19.0	0.03	11.0	0.02	5.0	0.01	50.0	0.07	4.0	0.01	20.0	0.03	47.0	0.07	14.0	0.02	21.0	0.03	3.0	0.0	17.0	0.02	47.0	0.07	594	14	0	81	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	13	0	390	0	16	0	2	1	2	80	0	0	0	1	10	1	9	1	4	55	0	0	0	0	0	0	0	0	0	1	0	3	0	0	1	0	2	2	0	0	0	0	0	0	1	13	9	5	0	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3540437978	Morgue Walker	130	18.33	69	0.8067000811995096	0.7465127060251515	0.026417597910144506
657	40	666	210.0	0.32	255.0	0.38	91.0	0.14	9.0	0.01	9.0	0.01	18.0	0.03	14.0	0.02	24.0	0.04	35.0	0.05	54.0	0.08	63.0	0.09	28.0	0.04	70.0	0.11	10.0	0.02	26.0	0.04	116.0	0.17	656	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	115	3	0	0	0	13	1	2	0	0	0	0	41	1	2	2	1	1	0	0	0	1	0	0	0	0	0	1	0	1	2	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	238	0	0	0	0	0	0	0	0	1	0	1	0	0	217	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	424	Melechesh	36	6.08	97	0.28286592823644774	0.4768958318875236	0.009135451240714399
657	41	615	173.0	0.28	277.0	0.45	33.0	0.05	3.0	0.0	5.0	0.01	5.0	0.01	11.0	0.02	44.0	0.07	21.0	0.03	85.0	0.14	26.0	0.04	38.0	0.06	31.0	0.05	10.0	0.02	12.0	0.02	124.0	0.2	585	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	82	0	0	0	1	0	12	0	0	0	0	0	0	15	0	0	0	0	365	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3540347907	Gólgota	49	8.24	73	0.258424231475267	0.47855382460864004	0.013421254733719976
657	42	614	293.0	0.48	213.0	0.35	73.0	0.12	12.0	0.02	10.0	0.02	48.0	0.08	12.0	0.02	19.0	0.03	24.0	0.04	36.0	0.06	29.0	0.05	10.0	0.02	22.0	0.04	10.0	0.02	9.0	0.01	64.0	0.1	493	98	22	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	0	33	18	69	5	0	2	3	0	0	0	0	30	124	0	16	0	0	1	0	0	0	3	0	2	0	0	0	2	1	1	0	0	0	0	0	11	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	9	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3540436288	Plaguespawn	77	13.09	69	0.7042092519651476	0.6325068099730812	0.02135064907461037
